1482577251.21,u,0,0,3,3
1482577251.72,u,3,3,6,6
1482577251.77,u,6,6,9,9
1482577251.83,u,9,9,12,12
1482577251.87,u,12,12,15,15
1482577251.91,u,15,15,18,18
1482577251.98,u,18,18,21,21
1482577252.02,u,21,21,24,24
1482577252.07,u,24,24,27,27
1482577252.12,u,27,27,30,30
1482577252.18,u,30,30,33,33
1482577252.22,u,33,33,36,36
1482577252.27,u,36,36,39,39
1482577252.32,u,39,39,42,42
1482577252.37,u,42,42,45,45
1482577252.44,u,45,45,48,48
1482577252.47,u,48,48,51,51
1482577252.52,u,51,51,54,54
1482577252.57,u,54,54,57,57
1482577256.50,r,57,57,60,54
1482577257.01,r,60,54,63,51
1482577257.06,r,63,51,66,48
1482577257.11,r,66,48,69,45
1482577257.16,r,69,45,72,42
1482577257.20,r,72,42,75,39
1482577257.27,r,75,39,78,36
1482577257.31,r,78,36,81,33
1482577257.41,r,81,33,84,30
1482577257.44,r,84,30,87,27
1482577257.48,r,87,27,90,24
1482577257.51,r,90,24,93,21
1482577257.57,r,93,21,96,18
1482577257.61,r,96,18,99,15
1482577257.89,s,99,15,57,57
1482577260.73,l,57,57,54,60
1482577261.72,l,54,60,51,63
1482577261.86,l,51,63,48,66
1482577262.12,l,48,66,45,69
1482577262.87,l,45,69,42,72
1482577262.97,s,42,72,57,57
1482577263.86,r,57,57,60,54
1482577264.36,r,60,54,63,51
1482577264.41,r,63,51,66,48
1482577264.49,r,66,48,69,45
1482577264.50,r,69,45,72,42
1482577264.58,r,72,42,75,39
1482577264.60,r,75,39,78,36
1482577264.67,r,78,36,81,33
1482577264.70,r,81,33,84,30
1482577264.77,r,84,30,87,27
1482577264.81,r,87,27,90,24
1482577264.87,r,90,24,93,21
1482577264.90,r,93,21,96,18
1482577265.14,s,96,18,57,57
1482577265.57,l,57,57,54,60
1482577266.07,l,54,60,51,63
1482577266.13,l,51,63,48,66
1482577266.16,l,48,66,45,69
1482577266.24,l,45,69,42,72
1482577266.27,l,42,72,39,75
1482577266.33,l,39,75,36,78
1482577266.37,l,36,78,33,81
1482577266.43,l,33,81,30,84
1482577266.71,s,30,84,57,57
1482577269.00,r,57,57,60,54
1482577269.50,r,60,54,63,51
1482577269.55,r,63,51,66,48
1482577269.61,r,66,48,69,45
1482577269.65,r,69,45,72,42
1482577269.70,r,72,42,75,39
1482577269.76,r,75,39,78,36
1482577269.80,r,78,36,81,33
1482577269.86,r,81,33,84,30
1482577269.90,r,84,30,87,27
1482577269.96,r,87,27,90,24
1482577270.00,r,90,24,93,21
1482577270.06,r,93,21,96,18
1482577270.11,r,96,18,99,15
1482577270.17,r,99,15,102,12
1482577270.21,r,102,12,105,9
1482577270.26,r,105,9,108,6
1482577270.30,r,108,6,111,3
1482577270.36,r,111,3,114,0
1482577270.63,s,114,0,57,57
1482577272.89,r,57,57,60,54
1482577273.40,r,60,54,63,51
1482577273.44,r,63,51,66,48
1482577273.50,r,66,48,69,45
1482577273.60,r,69,45,72,42
1482577273.61,r,72,42,75,39
1482577273.98,s,75,39,57,57
1482577274.97,l,57,57,54,60
1482577277.98,r,54,60,57,57
1482577278.47,r,57,57,60,54
1482577278.52,r,60,54,63,51
1482577278.57,r,63,51,66,48
1482577278.63,r,66,48,69,45
1482577278.68,r,69,45,72,42
1482577278.73,r,72,42,75,39
1482577278.78,r,75,39,78,36
1482577278.83,r,78,36,81,33
1482577278.87,r,81,33,84,30
1482577278.93,r,84,30,87,27
1482577278.97,r,87,27,90,24
1482577279.03,r,90,24,93,21
1482577279.09,r,93,21,96,18
1482577279.13,r,96,18,99,15
1482577279.19,r,99,15,102,12
1482577279.61,s,102,12,57,57
1482577281.55,r,57,57,60,54
1482577282.03,r,60,54,63,51
1482577282.09,r,63,51,66,48
1482577282.92,s,66,48,57,57
1482577283.76,l,57,57,54,60
1482577285.12,s,54,60,57,57
1482577287.52,r,57,57,60,54
1482577288.02,r,60,54,63,51
1482577288.06,r,63,51,66,48
1482577288.12,r,66,48,69,45
1482577288.16,r,69,45,72,42
1482577288.22,r,72,42,75,39
1482577288.27,r,75,39,78,36
1482577288.33,r,78,36,81,33
1482577288.37,r,81,33,84,30
1482577288.42,r,84,30,87,27
1482577288.46,r,87,27,90,24
1482577288.52,r,90,24,93,21
1482577288.57,r,93,21,96,18
1482577288.90,s,96,18,57,57
1482577291.10,l,57,57,54,60
1482577291.59,l,54,60,51,63
1482577291.63,l,51,63,48,66
1482577291.68,l,48,66,45,69
1482577291.74,l,45,69,42,72
1482577291.79,l,42,72,39,75
1482577291.84,l,39,75,36,78
1482577291.89,l,36,78,33,81
1482577291.94,l,33,81,30,84
1482577292.67,s,30,84,57,57
1482577292.89,r,57,57,60,54
1482577293.40,r,60,54,63,51
1482577293.45,r,63,51,66,48
1482577293.50,r,66,48,69,45
1482577293.55,r,69,45,72,42
