1482588166.29,r,84,42
1482588166.32,r,87,39
1482588166.39,r,90,36
1482588166.42,r,93,33
1482588166.47,r,96,30
1482588166.52,r,99,27
1482588166.79,s,102,24
1482588167.15,l,63,63
1482588168.49,u,60,66
1482588168.95,u,63,69
1482588169.00,u,66,72
1482588169.22,r,69,75
1482588169.71,r,72,72
1482588169.77,r,75,69
1482588169.82,r,78,66
1482588170.02,r,81,63
1482588170.03,r,84,60
1482588170.05,r,87,57
1482588170.08,r,90,54
1482588170.16,r,93,51
1482588170.22,r,96,48
1482588170.25,r,99,45
1482588170.27,r,102,42
1482588170.32,r,105,39
1482588170.37,r,108,36
1482588170.42,r,111,33
1482588170.68,s,114,30
1482588171.09,r,72,72
1482588171.69,r,75,69
1482588171.73,r,78,66
1482588173.62,l,81,63
1482588174.13,l,78,66
1482588174.20,l,75,69
1482588174.22,l,72,72
1482588174.27,l,69,75
1482588174.32,l,66,78
1482588174.37,l,63,81
1482588174.43,l,60,84
1482588174.47,l,57,87
1482588174.54,l,54,90
1482588174.57,l,51,93
1482588174.64,l,48,96
1482588174.70,l,45,99
1482588174.79,s,42,102
1482588175.02,r,72,72
1482588175.52,r,75,69
1482588175.58,r,78,66
1482588175.62,r,81,63
1482588175.67,r,84,60
1482588175.72,r,87,57
1482588175.76,r,90,54
1482588175.82,r,93,51
1482588175.87,r,96,48
1482588175.92,r,99,45
1482588175.97,r,102,42
1482588176.24,s,105,39
1482588176.76,r,72,72
1482588177.26,r,75,69
1482588177.32,r,78,66
1482588177.36,r,81,63
1482588180.15,l,84,60
1482588180.62,l,81,63
1482588180.76,l,78,66
1482588181.54,s,75,69
1482588181.97,r,72,72
1482588182.46,r,75,69
1482588183.77,r,78,66
1482588185.20,h,81,63
