1482576744,1
1482576745,10
1482576746,11
1482576747,13
1482576748,10
1482576749,11
1482576750,11
1482576751,10
1482576752,11
1482576753,11
1482576754,13
1482576755,13
1482576756,13
1482576757,9
1482576758,11
1482576759,10
1482576760,11
1482576761,7
1482576762,11
1482576763,16
1482576764,12
1482576765,15
1482576766,13
1482576767,16
1482576768,9
1482576769,11
1482576770,8
1482576771,5
1482576772,6
1482576773,5
1482576774,13
1482576775,4
