1482582322.11,u,0,0
1482582322.59,u,3,3
1482582322.64,u,6,6
1482582322.69,u,9,9
1482582322.74,u,12,12
1482582322.80,u,15,15
1482582322.85,u,18,18
1482582322.90,u,21,21
1482582322.95,u,24,24
1482582323.00,u,27,27
1482582323.05,u,30,30
1482582323.10,u,33,33
1482582323.15,u,36,36
1482582323.20,u,39,39
1482582323.25,u,42,42
1482582323.30,u,45,45
1482582323.35,u,48,48
1482582323.40,u,51,51
1482582323.45,u,54,54
1482582323.50,u,57,57
1482582323.55,u,60,60
1482582324.73,l,63,63
1482582325.21,l,60,66
1482582325.26,l,57,69
1482582325.90,s,54,72
1482582326.26,r,63,63
1482582326.77,r,66,60
1482582326.81,r,69,57
1482582326.87,r,72,54
1482582326.92,r,75,51
1482582326.97,r,78,48
1482582327.02,r,81,45
1482582327.08,r,84,42
1482582327.12,r,87,39
1482582327.17,r,90,36
1482582327.23,r,93,33
1482582327.28,r,96,30
1482582327.33,r,99,27
1482582327.37,r,102,24
1482582327.71,s,105,21
1482582328.82,l,63,63
1482582329.33,l,60,66
1482582329.37,l,57,69
1482582329.42,l,54,72
1482582329.47,l,51,75
1482582329.53,l,48,78
1482582329.57,l,45,81
1482582330.40,s,42,84
1482582331.90,l,63,63
1482582332.40,l,60,66
1482582332.45,l,57,69
1482582332.50,l,54,72
1482582332.56,l,51,75
1482582332.60,l,48,78
1482582332.66,l,45,81
1482582332.70,l,42,84
1482582336.87,s,39,87
1482582337.26,r,63,63
1482582337.77,r,66,60
1482582337.81,r,69,57
1482582337.87,r,72,54
1482582337.91,r,75,51
1482582337.96,r,78,48
1482582338.02,r,81,45
1482582338.07,r,84,42
1482582338.12,r,87,39
1482582338.86,s,90,36
1482582339.06,l,63,63
1482582339.56,l,60,66
1482582339.61,l,57,69
1482582339.66,l,54,72
1482582339.70,l,51,75
1482582339.76,l,48,78
1482582339.81,l,45,81
1482582339.86,l,42,84
1482582339.91,l,39,87
1482582339.96,l,36,90
1482582340.01,l,33,93
1482582340.06,l,30,96
1482582340.11,l,27,99
1482582340.16,l,24,102
1482582340.21,l,21,105
1482582340.26,l,18,108
1482582340.57,s,15,111
1482582342.81,l,63,63
1482582343.31,l,60,66
1482582343.36,l,57,69
1482582343.42,l,54,72
1482582343.47,l,51,75
1482582343.87,l,48,78
1482582344.38,l,45,81
1482582344.43,l,42,84
1482582344.48,l,39,87
1482582344.53,l,36,90
1482582345.46,s,33,93
1482582346.67,r,63,63
1482582347.16,r,66,60
1482582347.24,r,69,57
1482582347.27,r,72,54
1482582347.31,r,75,51
1482582347.36,r,78,48
1482582347.43,r,81,45
1482582347.47,r,84,42
1482582347.51,r,87,39
1482582347.56,r,90,36
1482582347.61,r,93,33
1482582348.42,s,96,30
1482582349.06,l,63,63
1482582349.56,l,60,66
1482582349.63,l,57,69
1482582349.66,l,54,72
1482582349.72,l,51,75
1482582349.77,l,48,78
1482582349.83,l,45,81
1482582349.88,l,42,84
1482582349.92,l,39,87
1482582349.97,l,36,90
1482582350.02,l,33,93
1482582350.37,s,30,96
1482582351.86,l,63,63
1482582352.36,l,60,66
1482582352.43,l,57,69
1482582352.46,l,54,72
1482582352.51,l,51,75
1482582352.58,l,48,78
1482582352.63,l,45,81
1482582352.68,l,42,84
1482582352.72,l,39,87
1482582352.77,l,36,90
1482582352.84,l,33,93
1482582352.87,l,30,96
1482582352.91,l,27,99
1482582352.96,l,24,102
1482582353.01,l,21,105
1482582353.07,l,18,108
1482582353.14,l,15,111
1482582353.87,s,12,114
1482582354.36,r,63,63
1482582354.86,r,66,60
1482582354.90,r,69,57
1482582354.96,r,72,54
1482582355.00,r,75,51
1482582355.06,r,78,48
1482582355.10,r,81,45
1482582355.15,r,84,42
1482582355.21,r,87,39
1482582355.26,r,90,36
1482582355.30,r,93,33
1482582355.71,s,96,30
1482582356.27,r,63,63
1482582356.77,r,66,60
1482582356.82,r,69,57
1482582356.91,r,72,54
1482582356.94,r,75,51
1482582357.00,r,78,48
1482582357.03,r,81,45
1482582357.10,r,84,42
1482582357.13,r,87,39
1482582357.20,r,90,36
1482582357.23,r,93,33
1482582357.28,r,96,30
1482582357.33,r,99,27
1482582357.38,r,102,24
1482582357.43,r,105,21
1482582357.48,r,108,18
1482582357.53,r,111,15
1482582357.59,r,114,12
1482582358.78,h,117,9
1482582359.03,h,0,0
