1482588207.15,u,0,0
1482588207.64,u,3,3
1482588207.69,u,6,6
1482588207.75,u,9,9
1482588207.80,u,12,12
1482588207.84,u,15,15
1482588207.90,u,18,18
1482588207.94,u,21,21
1482588207.99,u,24,24
1482588208.05,u,27,27
1482588208.09,u,30,30
1482588208.21,u,33,33
1482588208.22,u,36,36
1482588208.51,u,39,39
1482588209.01,u,42,42
1482588209.05,u,45,45
1482588209.16,u,48,48
1482588209.17,u,51,51
1482588209.20,u,54,54
1482588209.25,u,57,57
1482588209.31,u,60,60
1482588209.38,u,63,63
1482588209.41,u,66,66
1482588209.48,u,69,69
1482588209.64,l,72,72
1482588210.15,l,69,75
1482588210.19,l,66,78
1482588210.24,l,63,81
1482588210.30,l,60,84
1482588210.35,l,57,87
1482588210.39,l,54,90
1482588210.44,l,51,93
1482588210.49,l,48,96
1482588210.55,l,45,99
1482588210.58,l,42,102
1482588210.65,l,39,105
1482588210.69,l,36,108
1482588210.74,l,33,111
1482588210.79,l,30,114
1482588210.84,l,27,117
1482588211.04,s,24,120
1482588211.38,l,72,72
1482588211.88,l,69,75
1482588211.94,l,66,78
1482588211.98,l,63,81
1482588212.04,l,60,84
1482588212.08,l,57,87
1482588212.14,l,54,90
1482588212.18,l,51,93
1482588212.85,s,48,96
1482588213.21,l,72,72
1482588213.71,l,69,75
1482588213.76,l,66,78
1482588213.81,l,63,81
1482588213.86,l,60,84
1482588213.91,l,57,87
1482588213.96,l,54,90
1482588214.25,r,51,93
1482588214.74,s,54,90
1482588215.63,l,72,72
1482588215.75,r,69,75
1482588216.25,r,72,72
1482588216.30,r,75,69
1482588216.35,r,78,66
1482588216.41,r,81,63
1482588216.45,r,84,60
1482588216.50,r,87,57
1482588216.55,r,90,54
1482588216.62,r,93,51
1482588216.65,r,96,48
1482588216.70,r,99,45
1482588216.75,r,102,42
1482588217.01,s,105,39
1482588217.22,l,72,72
1482588217.70,l,69,75
1482588217.74,l,66,78
1482588217.81,l,63,81
1482588217.84,l,60,84
1482588217.91,l,57,87
1482588218.05,l,54,90
1482588218.07,l,51,93
1482588218.08,l,48,96
1482588218.09,l,45,99
1482588218.14,l,42,102
1482588218.21,l,39,105
1482588218.25,l,36,108
1482588218.29,l,33,111
1482588218.34,l,30,114
1482588218.69,s,27,117
1482588219.22,l,72,72
1482588219.78,l,69,75
1482588219.83,l,66,78
1482588219.94,l,63,81
1482588220.12,l,60,84
1482588220.15,l,57,87
1482588220.24,l,54,90
1482588220.25,l,51,93
1482588220.27,l,48,96
1482588220.31,l,45,99
1482588220.35,l,42,102
1482588220.38,l,39,105
1482588220.44,l,36,108
1482588220.78,s,33,111
1482588221.08,r,72,72
1482588221.57,r,75,69
1482588222.21,s,78,66
1482588222.51,l,72,72
1482588223.01,l,69,75
1482588223.05,l,66,78
1482588223.11,l,63,81
1482588223.19,l,60,84
1482588223.22,l,57,87
1482588223.31,l,54,90
1482588223.37,l,51,93
1482588223.41,l,48,96
1482588223.46,l,45,99
1482588223.51,l,42,102
1482588223.58,l,39,105
1482588223.74,s,36,108
1482588224.95,l,72,72
1482588225.48,l,69,75
1482588225.63,l,66,78
1482588225.78,l,63,81
1482588225.96,l,60,84
1482588228.77,s,57,87
1482588229.75,l,72,72
1482588230.25,l,69,75
1482588230.31,l,66,78
1482588230.94,l,63,81
1482588232.31,l,60,84
1482588232.95,l,57,87
1482588233.44,l,54,90
1482588233.78,l,51,93
1482588234.28,l,48,96
1482588234.34,l,45,99
1482588234.97,s,42,102
1482588236.03,l,72,72
1482588236.58,l,69,75
1482588236.63,l,66,78
1482588236.65,l,63,81
1482588236.68,l,60,84
1482588236.73,l,57,87
1482588236.79,l,54,90
1482588236.84,l,51,93
1482588239.11,s,48,96
1482588240.37,l,72,72
1482588240.88,l,69,75
1482588240.91,l,66,78
1482588240.97,l,63,81
1482588241.02,l,60,84
1482588241.07,l,57,87
1482588241.11,l,54,90
1482588241.17,l,51,93
1482588241.21,l,48,96
1482588241.27,l,45,99
1482588241.91,s,42,102
1482588242.46,l,72,72
1482588242.87,l,69,75
1482588242.93,l,66,78
1482588242.98,l,63,81
1482588243.03,l,60,84
1482588243.08,l,57,87
1482588243.13,l,54,90
1482588243.18,l,51,93
1482588244.35,s,48,96
1482588244.78,l,72,72
1482588245.25,l,69,75
1482588245.31,l,66,78
1482588245.35,l,63,81
1482588245.41,l,60,84
1482588245.45,l,57,87
1482588245.51,l,54,90
1482588245.55,l,51,93
1482588245.60,l,48,96
1482588245.66,l,45,99
1482588245.71,l,42,102
1482588245.76,l,39,105
1482588245.81,l,36,108
1482588245.86,l,33,111
1482588245.93,l,30,114
1482588245.97,l,27,117
1482588246.01,l,24,120
1482588246.07,l,21,123
1482588246.12,l,18,126
1482588246.16,l,15,129
1482588246.21,l,12,132
1482588246.26,l,9,135
1482588246.54,s,6,138
1482588248.07,l,72,72
1482588248.57,l,69,75
