1482577371.72,u,0,0
1482577372.22,u,3,3
1482577372.27,u,6,6
1482577372.32,u,9,9
1482577372.38,u,12,12
1482577372.42,u,15,15
1482577372.48,u,18,18
1482577372.52,u,21,21
1482577372.58,u,24,24
1482577372.63,u,27,27
1482577372.71,u,30,30
1482577372.74,u,33,33
1482577372.79,u,36,36
1482577372.84,u,39,39
1482577372.88,u,42,42
1482577372.93,u,45,45
1482577372.99,u,48,48
1482577373.04,u,51,51
1482577373.41,u,54,54
1482577373.82,r,57,57
1482577374.35,r,60,54
1482577374.38,r,63,51
1482577374.43,r,66,48
1482577374.48,r,69,45
1482577374.53,r,72,42
1482577374.58,r,75,39
1482577374.63,r,78,36
1482577374.68,r,81,33
1482577374.73,r,84,30
1482577374.78,r,87,27
1482577374.84,r,90,24
1482577375.57,s,93,21
1482577378.07,u,57,57
1482577378.57,u,60,60
1482577378.78,l,63,63
1482577380.05,l,60,66
1482577380.66,l,57,69
1482577381.15,s,54,72
1482577381.44,r,63,63
1482577381.91,r,66,60
1482577382.05,r,69,57
1482577382.26,r,72,54
1482577382.39,r,75,51
1482577382.46,r,78,48
1482577382.51,r,81,45
1482577382.74,r,84,42
1482577382.75,r,87,39
1482577383.36,r,90,36
1482577383.37,r,93,33
1482577383.40,s,96,30
1482577384.42,l,63,63
1482577385.38,l,60,66
1482577385.88,l,57,69
1482577385.93,l,54,72
1482577385.98,l,51,75
1482577386.44,s,48,78
1482577386.84,r,63,63
1482577387.35,r,66,60
1482577387.39,r,69,57
1482577387.44,r,72,54
1482577387.49,r,75,51
1482577387.55,r,78,48
1482577387.59,r,81,45
1482577387.69,r,84,42
1482577387.97,s,87,39
1482577389.58,u,63,63
1482577390.21,r,66,66
1482577390.71,r,69,63
1482577390.76,r,72,60
1482577390.81,r,75,57
1482577390.86,r,78,54
1482577390.91,r,81,51
1482577390.96,r,84,48
1482577391.01,r,87,45
1482577391.06,r,90,42
1482577391.12,r,93,39
1482577391.16,r,96,36
1482577391.67,s,99,33
1482577392.62,l,66,66
1482577393.14,l,63,69
1482577393.17,l,60,72
1482577393.21,l,57,75
1482577393.27,l,54,78
1482577393.32,l,51,81
1482577393.40,l,48,84
1482577393.42,l,45,87
1482577393.47,l,42,90
1482577393.52,l,39,93
1482577393.57,l,36,96
1482577393.62,l,33,99
1482577394.01,s,30,102
1482577394.54,r,66,66
1482577395.04,r,69,63
1482577395.10,r,72,60
1482577395.14,r,75,57
1482577395.19,r,78,54
1482577395.26,r,81,51
1482577395.30,r,84,48
1482577395.35,r,87,45
1482577395.41,r,90,42
1482577395.44,r,93,39
1482577395.51,r,96,36
1482577395.55,r,99,33
1482577395.61,r,102,30
1482577395.65,r,105,27
1482577395.70,r,108,24
1482577396.34,s,111,21
1482577399.52,r,66,66
1482577400.01,r,69,63
1482577400.09,r,72,60
1482577400.12,r,75,57
1482577400.17,r,78,54
1482577400.22,r,81,51
1482577400.28,r,84,48
1482577400.38,r,87,45
1482577400.44,r,90,42
1482577400.47,r,93,39
1482577400.52,r,96,36
1482577400.57,r,99,33
1482577400.62,r,102,30
1482577400.67,r,105,27
1482577401.42,s,108,24
1482577401.69,l,66,66
1482577402.11,l,63,69
1482577402.18,l,60,72
1482577402.21,l,57,75
1482577402.27,l,54,78
1482577402.31,l,51,81
1482577402.37,l,48,84
1482577402.41,l,45,87
1482577402.47,l,42,90
1482577402.51,l,39,93
1482577402.80,s,36,96
1482577403.17,r,66,66
1482577403.67,r,69,63
1482577403.71,r,72,60
1482577403.78,r,75,57
1482577403.82,r,78,54
1482577403.87,r,81,51
1482577403.92,r,84,48
1482577403.98,r,87,45
1482577404.02,r,90,42
1482577404.07,r,93,39
1482577404.72,s,96,36
1482577405.17,l,66,66
1482577405.68,l,63,69
1482577405.73,l,60,72
1482577406.60,l,57,75
1482577407.09,s,54,78
1482577408.61,u,66,66
1482577409.11,u,69,69
1482577409.17,u,72,72
1482577409.22,u,75,75
1482577409.29,u,78,78
1482577410.77,r,81,81
1482577411.28,r,84,78
1482577411.33,r,87,75
1482577411.38,r,90,72
1482577411.44,r,93,69
1482577411.54,r,96,66
1482577411.56,r,99,63
1482577411.58,r,102,60
1482577411.63,r,105,57
1482577411.68,r,108,54
1482577411.74,r,111,51
1482577411.78,r,114,48
1482577412.70,s,117,45
1482577413.20,r,81,81
1482577413.70,r,84,78
1482577413.75,r,87,75
1482577414.97,l,90,72
1482577415.39,s,87,75
1482577415.84,l,81,81
1482577416.33,l,78,84
1482577416.38,l,75,87
1482577416.42,l,72,90
1482577416.49,l,69,93
1482577416.75,s,66,96
1482577417.20,r,81,81
1482577417.69,r,84,78
1482577417.74,r,87,75
1482577417.79,r,90,72
1482577417.84,r,93,69
1482577417.89,r,96,66
1482577417.94,r,99,63
1482577417.99,r,102,60
1482577418.04,r,105,57
1482577418.09,r,108,54
1482577418.15,r,111,51
1482577418.19,r,114,48
1482577418.24,r,117,45
1482577419.00,s,120,42
1482577423.17,r,81,81
1482577423.67,r,84,78
1482577423.73,r,87,75
1482577423.77,r,90,72
1482577423.83,r,93,69
1482577423.87,r,96,66
1482577423.92,r,99,63
1482577423.97,r,102,60
1482577424.03,r,105,57
1482577424.08,r,108,54
1482577424.14,r,111,51
1482577424.17,r,114,48
1482577424.24,r,117,45
1482577424.83,s,120,42
1482577425.47,l,81,81
1482577426.00,l,78,84
1482577426.02,l,75,87
1482577426.07,l,72,90
1482577426.12,l,69,93
1482577426.22,l,66,96
1482577426.28,l,63,99
1482577426.32,l,60,102
1482577426.37,l,57,105
1482577426.44,l,54,108
1482577426.78,s,51,111
1482577427.00,r,81,81
1482577427.49,r,84,78
1482577427.54,r,87,75
1482577427.59,r,90,72
1482577427.64,r,93,69
1482577427.69,r,96,66
1482577427.74,r,99,63
1482577427.80,r,102,60
1482577427.84,r,105,57
1482577427.91,r,108,54
1482577427.94,r,111,51
1482577428.00,r,114,48
1482577428.04,r,117,45
1482577428.10,r,120,42
1482577428.15,r,123,39
1482577428.19,r,126,36
1482577428.24,r,129,33
1482577428.29,r,132,30
1482577428.35,r,135,27
1482577428.40,r,138,24
1482577428.80,s,141,21
1482577429.10,l,81,81
1482577429.60,l,78,84
1482577429.64,l,75,87
1482577429.70,l,72,90
1482577429.75,l,69,93
1482577429.80,l,66,96
1482577429.84,l,63,99
1482577429.90,l,60,102
1482577429.94,l,57,105
1482577430.21,s,54,108
1482577430.58,r,81,81
1482577431.09,r,84,78
1482577431.14,r,87,75
1482577431.20,r,90,72
1482577431.23,r,93,69
1482577431.32,r,96,66
1482577431.34,r,99,63
1482577431.38,r,102,60
1482577431.43,r,105,57
1482577431.49,r,108,54
1482577431.54,r,111,51
1482577431.59,r,114,48
1482577431.63,r,117,45
1482577431.68,r,120,42
1482577431.74,r,123,39
1482577432.08,s,126,36
1482577432.66,r,81,81
1482577433.16,r,84,78
1482577433.20,r,87,75
1482577433.25,r,90,72
1482577433.30,r,93,69
1482577433.37,r,96,66
1482577433.40,r,99,63
1482577433.46,r,102,60
1482577433.51,r,105,57
1482577433.57,r,108,54
1482577433.60,r,111,51
1482577433.66,r,114,48
1482577434.17,s,117,45
1482577434.42,l,81,81
1482577434.94,l,78,84
1482577434.97,l,75,87
1482577435.02,l,72,90
1482577435.07,l,69,93
1482577435.14,l,66,96
1482577435.17,l,63,99
1482577435.22,l,60,102
1482577435.27,l,57,105
1482577435.32,l,54,108
1482577435.38,l,51,111
1482577435.98,s,48,114
1482577436.35,r,81,81
1482577436.85,r,84,78
1482577436.90,r,87,75
1482577436.95,r,90,72
1482577437.01,r,93,69
1482577437.05,r,96,66
1482577437.10,r,99,63
1482577437.15,r,102,60
1482577437.20,r,105,57
1482577437.26,r,108,54
1482577437.33,r,111,51
1482577437.36,r,114,48
1482577437.40,r,117,45
1482577437.46,r,120,42
1482577438.16,l,123,39
1482577438.43,s,120,42
1482577439.51,h,81,81
